,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
549675,FF,20210513,94.4,2.36,5.98,140.0,656976,669432,,called_strike,8.0,L,L,ARI,MIA,S,,,0.16,1.78,Lew Williams,-0.027
549676,FF,20210513,91.6,2.35,5.96,134.0,518876,669432,field_out,hit_into_play,11.0,R,L,ARI,MIA,X,5.0,ground_ball,-0.95,2.59,Lew Williams,-0.203
549677,FF,20210513,92.9,2.42,5.99,126.0,518876,669432,,called_strike,3.0,R,L,ARI,MIA,S,,,0.71,2.9,Lew Williams,-0.038
549678,CH,20210513,85.8,-1.75,5.76,230.0,572816,518876,field_out,hit_into_play,4.0,L,R,ARI,MIA,X,5.0,ground_ball,-0.61,2.22,Lew Williams,-0.261
549679,SI,20210513,91.1,-1.85,5.65,220.0,572816,518876,,ball,13.0,L,R,ARI,MIA,B,,,-0.16,0.99,Lew Williams,0.036
549680,CH,20210513,86.9,-1.72,5.71,228.0,542583,518876,single,hit_into_play,9.0,R,R,ARI,MIA,X,8.0,line_drive,0.38,1.49,Lew Williams,0.152
549681,CH,20210513,86.8,-1.68,5.75,222.0,542583,518876,,foul,9.0,R,R,ARI,MIA,S,,,0.58,2.11,Lew Williams,-0.027
549682,CH,20210513,86.8,-1.62,5.74,233.0,542583,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.49,0.12,Lew Williams,0.014
549683,FF,20210513,92.0,-1.8,5.68,218.0,542583,518876,,called_strike,6.0,R,R,ARI,MIA,S,,,0.8,2.46,Lew Williams,-0.018
549684,CU,20210513,81.7,-1.49,5.83,53.0,500743,518876,single,hit_into_play,9.0,R,R,ARI,MIA,X,8.0,ground_ball,0.42,1.93,Lew Williams,0.785
549685,SI,20210513,90.6,-1.65,5.7,216.0,500743,518876,,foul,7.0,R,R,ARI,MIA,S,,,-0.82,1.97,Lew Williams,-0.079
549686,CU,20210513,81.2,-1.64,5.88,61.0,500743,518876,,called_strike,4.0,R,R,ARI,MIA,S,,,-0.58,2.44,Lew Williams,-0.046
549687,CU,20210513,80.8,-1.75,5.92,51.0,669432,518876,strikeout,called_strike,5.0,L,R,ARI,MIA,S,2.0,,-0.19,2.42,Lew Williams,-0.347
549688,FF,20210513,90.5,-1.76,5.77,221.0,669432,518876,,missed_bunt,11.0,L,R,ARI,MIA,S,,,-1.18,3.15,Lew Williams,-0.107
549689,FF,20210513,90.1,-1.78,5.73,214.0,669432,518876,,foul_bunt,4.0,L,R,ARI,MIA,S,,,-0.64,2.72,Lew Williams,-0.054
549690,FF,20210513,89.5,-1.84,5.79,219.0,669432,518876,,ball,11.0,L,R,ARI,MIA,B,,,-1.57,3.3,Lew Williams,0.054
549691,SI,20210513,91.5,-1.7,5.68,209.0,642423,518876,double,hit_into_play,4.0,L,R,ARI,MIA,X,8.0,line_drive,-0.37,2.33,Lew Williams,0.598
549692,FF,20210513,91.2,-1.68,5.69,226.0,642423,518876,,called_strike,5.0,L,R,ARI,MIA,S,,,0.27,2.76,Lew Williams,-0.067
549693,SI,20210513,91.6,-1.64,5.68,211.0,642423,518876,,ball,13.0,L,R,ARI,MIA,B,,,-0.18,1.11,Lew Williams,0.07
549694,FF,20210513,90.9,-1.82,5.72,220.0,642423,518876,,ball,11.0,L,R,ARI,MIA,B,,,-0.87,2.66,Lew Williams,0.038
549695,FF,20210513,95.5,2.16,5.93,125.0,641796,669432,strikeout,foul_tip,2.0,R,L,ARI,MIA,S,2.0,,0.14,3.4,Lew Williams,-0.138
549696,FF,20210513,95.3,2.16,5.88,128.0,641796,669432,,foul,4.0,R,L,ARI,MIA,S,,,-0.35,2.43,Lew Williams,-0.047
549697,FF,20210513,95.3,2.25,5.87,129.0,641796,669432,,called_strike,9.0,R,L,ARI,MIA,S,,,0.55,1.9,Lew Williams,-0.041
549698,SL,20210513,84.4,2.2,5.93,207.0,605113,669432,field_out,hit_into_play,4.0,R,L,ARI,MIA,X,8.0,fly_ball,-0.35,2.63,Lew Williams,-0.216
549699,FF,20210513,95.1,2.18,5.92,130.0,605113,669432,,foul,3.0,R,L,ARI,MIA,S,,,0.52,3.16,Lew Williams,-0.086
549700,CH,20210513,86.1,2.22,5.81,122.0,605113,669432,,called_strike,6.0,R,L,ARI,MIA,S,,,0.79,2.73,Lew Williams,-0.051
549701,SL,20210513,84.1,2.28,5.84,215.0,605113,669432,,ball,13.0,R,L,ARI,MIA,B,,,-1.37,1.5,Lew Williams,0.046
549702,CH,20210513,88.0,2.18,5.77,129.0,668942,669432,strikeout,swinging_strike,14.0,L,L,ARI,MIA,S,2.0,,1.13,1.42,Lew Williams,-0.332
549703,FF,20210513,94.6,2.21,5.94,126.0,668942,669432,,called_strike,7.0,L,L,ARI,MIA,S,,,-0.29,1.97,Lew Williams,-0.109
549704,SL,20210513,84.0,2.13,5.8,220.0,668942,669432,,ball,13.0,L,L,ARI,MIA,B,,,-1.55,2.19,Lew Williams,0.076
549705,SL,20210513,84.1,2.32,5.79,211.0,668942,669432,,ball,13.0,L,L,ARI,MIA,B,,,-1.78,1.08,Lew Williams,0.039
549706,FF,20210513,94.2,2.38,5.9,134.0,668942,669432,,called_strike,4.0,L,L,ARI,MIA,S,,,-0.4,2.26,Lew Williams,-0.057
549707,FF,20210513,95.7,2.27,5.89,129.0,670370,669432,walk,ball,14.0,R,L,ARI,MIA,B,,,1.15,1.95,Lew Williams,0.329
549708,FF,20210513,96.4,2.32,5.85,126.0,670370,669432,,foul,6.0,R,L,ARI,MIA,S,,,0.47,2.06,Lew Williams,0.0
549709,FF,20210513,96.6,2.24,5.87,126.0,670370,669432,,ball,13.0,R,L,ARI,MIA,B,,,-1.09,0.67,Lew Williams,0.101
549710,CH,20210513,87.9,2.31,5.82,123.0,670370,669432,,swinging_strike,14.0,R,L,ARI,MIA,S,,,0.32,0.54,Lew Williams,-0.066
549711,FF,20210513,94.9,2.41,5.91,132.0,670370,669432,,ball,13.0,R,L,ARI,MIA,B,,,-0.94,2.21,Lew Williams,0.052
549712,FF,20210513,94.0,2.48,5.88,138.0,670370,669432,,called_strike,7.0,R,L,ARI,MIA,S,,,-0.7,1.75,Lew Williams,-0.049
549713,FF,20210513,93.5,2.31,5.88,128.0,670370,669432,,ball,13.0,R,L,ARI,MIA,B,,,-0.65,1.3,Lew Williams,0.038
549714,FF,20210513,90.8,-1.84,5.68,219.0,506702,518876,field_out,hit_into_play,1.0,L,R,ARI,MIA,X,1.0,ground_ball,-0.59,2.75,Lew Williams,0.024
549715,CH,20210513,87.4,-1.73,5.73,234.0,506702,518876,,ball,13.0,L,R,ARI,MIA,B,,,-0.31,0.22,Lew Williams,0.014
549716,FF,20210513,91.4,-1.86,5.63,221.0,506702,518876,,called_strike,8.0,L,R,ARI,MIA,S,,,0.2,1.84,Lew Williams,-0.018
549717,CU,20210513,80.0,-1.66,5.86,46.0,605119,518876,field_out,hit_into_play,5.0,R,R,ARI,MIA,X,6.0,ground_ball,0.03,2.56,Lew Williams,-0.189
549718,FF,20210513,91.5,-1.68,5.65,220.0,605119,518876,,ball,12.0,R,R,ARI,MIA,B,,,1.39,2.92,Lew Williams,0.026
549719,SI,20210513,91.0,-1.63,5.64,214.0,542932,518876,field_out,hit_into_play,8.0,R,R,ARI,MIA,X,6.0,ground_ball,-0.1,1.77,Lew Williams,-0.349
549720,FF,20210513,91.2,-1.74,5.67,213.0,542932,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.6,1.57,Lew Williams,0.07
549721,FF,20210513,90.4,-1.67,5.67,209.0,542932,518876,,ball,12.0,R,R,ARI,MIA,B,,,1.15,2.64,Lew Williams,0.038
549722,CH,20210513,88.1,2.25,5.77,125.0,500871,669432,field_out,hit_into_play,9.0,R,L,ARI,MIA,X,6.0,line_drive,0.51,1.93,Lew Williams,-0.227
549723,SL,20210513,84.5,2.19,5.83,230.0,452678,669432,strikeout,swinging_strike,7.0,R,L,ARI,MIA,S,2.0,,-0.6,1.79,Lew Williams,-0.189
549724,FF,20210513,95.4,2.12,5.9,129.0,452678,669432,,foul,1.0,R,L,ARI,MIA,S,,,-0.52,3.46,Lew Williams,0.0
549725,FF,20210513,95.8,2.34,5.87,130.0,452678,669432,,foul,1.0,R,L,ARI,MIA,S,,,-0.34,3.36,Lew Williams,-0.064
549726,FF,20210513,95.0,2.43,5.8,129.0,452678,669432,,called_strike,3.0,R,L,ARI,MIA,S,,,0.55,2.93,Lew Williams,-0.048
549727,CH,20210513,88.8,2.32,5.8,121.0,608348,669432,single,hit_into_play,9.0,R,L,ARI,MIA,X,7.0,ground_ball,0.5,1.96,Lew Williams,0.311
549728,CH,20210513,87.7,2.29,5.85,123.0,608348,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.94,1.56,Lew Williams,0.013
549729,CH,20210513,88.4,2.23,5.82,121.0,608348,669432,,swinging_strike,14.0,R,L,ARI,MIA,S,,,0.28,1.02,Lew Williams,-0.035
549730,FF,20210513,94.6,2.41,5.86,136.0,608348,669432,,called_strike,2.0,R,L,ARI,MIA,S,,,0.21,2.68,Lew Williams,-0.027
549731,FF,20210513,96.2,2.24,5.94,134.0,656976,669432,field_out,hit_into_play,7.0,L,L,ARI,MIA,X,5.0,line_drive,-0.81,1.71,Lew Williams,-0.317
549732,FF,20210513,96.3,2.23,5.96,133.0,656976,669432,,ball,11.0,L,L,ARI,MIA,B,,,-0.35,3.72,Lew Williams,0.101
549733,FF,20210513,96.0,2.27,5.97,133.0,656976,669432,,foul,5.0,L,L,ARI,MIA,S,,,0.11,2.28,Lew Williams,0.0
549734,SL,20210513,85.5,2.27,5.8,261.0,656976,669432,,ball,13.0,L,L,ARI,MIA,B,,,-1.28,0.53,Lew Williams,0.043
549735,SL,20210513,85.5,2.21,5.81,219.0,656976,669432,,ball,13.0,L,L,ARI,MIA,B,,,-1.26,1.39,Lew Williams,0.022
549736,FF,20210513,94.9,2.43,6.01,135.0,656976,669432,,foul,5.0,L,L,ARI,MIA,S,,,-0.16,2.75,Lew Williams,-0.052
549737,FF,20210513,94.9,2.36,5.95,137.0,656976,669432,,called_strike,2.0,L,L,ARI,MIA,S,,,0.23,2.89,Lew Williams,-0.038
549738,SI,20210513,92.2,-1.75,5.63,224.0,594807,518876,field_out,hit_into_play,1.0,R,R,ARI,MIA,X,6.0,ground_ball,-0.52,2.91,Lew Williams,-0.289
549739,SI,20210513,92.0,-1.72,5.66,213.0,594807,518876,,foul,13.0,R,R,ARI,MIA,S,,,-0.86,1.54,Lew Williams,-0.053
549740,SI,20210513,91.8,-1.75,5.65,215.0,594807,518876,,ball,11.0,R,R,ARI,MIA,B,,,-1.42,2.92,Lew Williams,0.025
549741,SI,20210513,92.6,-1.49,5.67,212.0,572816,518876,strikeout,called_strike,14.0,L,R,ARI,MIA,S,2.0,,0.96,2.2,Lew Williams,-0.379
549742,FF,20210513,92.6,-1.79,5.63,216.0,572816,518876,,foul,4.0,L,R,ARI,MIA,S,,,-0.42,2.63,Lew Williams,0.0
549743,CH,20210513,87.2,-1.69,5.82,225.0,572816,518876,,foul,1.0,L,R,ARI,MIA,S,,,-0.78,2.87,Lew Williams,-0.071
549744,SI,20210513,91.5,-1.72,5.67,218.0,572816,518876,,ball,13.0,L,R,ARI,MIA,B,,,-1.35,2.13,Lew Williams,0.059
549745,CH,20210513,86.7,-1.7,5.78,235.0,572816,518876,,ball,11.0,L,R,ARI,MIA,B,,,-1.43,3.34,Lew Williams,0.05
549746,FF,20210513,92.4,-1.77,5.71,215.0,572816,518876,,ball,11.0,L,R,ARI,MIA,B,,,-0.01,3.99,Lew Williams,0.032
549747,SI,20210513,92.4,-1.75,5.71,219.0,572816,518876,,called_strike,4.0,L,R,ARI,MIA,S,,,-0.65,2.16,Lew Williams,-0.046
549748,FF,20210513,93.0,-1.71,5.62,221.0,542583,518876,double,hit_into_play,2.0,R,R,ARI,MIA,X,7.0,line_drive,-0.17,3.11,Lew Williams,0.472
549749,FF,20210513,92.3,-1.64,5.66,215.0,542583,518876,,swinging_strike,6.0,R,R,ARI,MIA,S,,,0.35,2.73,Lew Williams,-0.035
549750,FF,20210513,92.1,-1.68,5.68,215.0,542583,518876,,swinging_strike,6.0,R,R,ARI,MIA,S,,,0.52,2.65,Lew Williams,-0.027
549751,SI,20210513,92.3,-1.64,5.72,204.0,500743,518876,field_out,hit_into_play,5.0,R,R,ARI,MIA,X,3.0,ground_ball,0.21,2.71,Lew Williams,-0.151
549752,FC,20210513,91.1,-1.74,5.68,211.0,500743,518876,,swinging_strike,5.0,R,R,ARI,MIA,S,,,0.23,2.71,Lew Williams,-0.052
549753,FF,20210513,92.4,-1.76,5.72,223.0,500743,518876,,foul,3.0,R,R,ARI,MIA,S,,,0.39,3.3,Lew Williams,-0.038
